,I0,I1,I2,O0,O1,O2,O3,O4,O5,O6
137,6.083503294601925,10.601784745674054,22.370683972955344,-94.31705415311004,23.909206801782453,58.44176302422066,76.95848508421503,-3.338012705734263,-15.778493843902845,3.2029285003613226
138,-7.157736823627346,-24.381111335795364,39.09149562389926,-94.45209461672837,23.540890906006496,65.91533011817413,103.92857185812365,-41.44022817097892,-17.92532271120947,4.593275285187554
139,-7.157736823627346,-24.381111335795364,39.09149562389926,-94.62766866461897,23.55192930564018,66.66257969450831,102.91209198713065,-36.31758210178237,-17.54756475531385,4.238370711677694
140,-7.157736823627346,-24.381111335795364,39.09149562389926,-93.52337515503524,23.741056454140008,62.31311852760105,103.37608744566293,-18.0024781167184,-17.316969445696998,2.983238641707592
141,-7.69091362353164,-16.85215327517806,20.123418603927085,-93.3742214972848,23.61126649244524,63.323970056749964,81.5879539406154,-3.425112941216139,-4.3552821014815155,0.642956905506912
142,6.252813024573248,11.368908226711797,22.51038880256498,-94.322179737153,24.106309204774877,56.06883364099416,75.80432985205198,-3.005810837454008,-15.84068789481205,3.2285728366041657
143,-12.25210863077612,10.650310216923772,22.143954196294988,-90.35171535468689,24.052331758303566,55.417174865825814,85.6926463104335,-1.0576470686381674,-0.9290179963847953,-4.339607303432112
144,5.110849111102159,11.553491417319421,22.195942976325895,-92.74540676077476,24.16805367175573,55.722011642340554,80.39441376641398,-1.5156521772470826,-3.169914610211478,-0.11797007522011604
145,-11.940248368020384,9.032479546849217,38.723134104597335,-86.46017416900972,24.19219652789836,54.23221475034849,100.74298858996073,-1.5644102040974022,-0.19102343402165778,-7.247958628179819
146,-7.493451088537132,-24.408077953087048,38.51782853463857,-94.55839482097484,23.57069770649046,66.0410550429959,104.69454915787722,-37.236727492663704,-18.14370421378285,4.488292318268714
147,-7.530949107155024,-24.43658826934322,38.83126547430842,-94.44745852014135,23.54868694425864,66.3811994535773,104.4000303026462,-37.13270441103053,-18.139354586975305,4.386274221043014
148,-11.91160814976626,17.599514404291867,22.29962151230345,-75.53387420392932,24.921161389058224,36.225747895902614,89.30334438185173,-1.3586592196222185,0.6457614924682196,-8.435384063415711
149,-7.530949107155024,-24.43658826934322,38.83126547430842,-94.10679094438109,23.638018118199824,66.05998173795757,104.67208227608839,-25.474798545131126,-17.870217592365773,3.5733983733816372
150,-12.283591136408226,12.199886884734354,21.9010558193037,-81.3273117900267,24.502757700592138,44.51877358317393,86.06064293476612,0.3415283135501468,0.26162812704833716,-6.1743683806838705
151,-12.283591136408226,12.199886884734354,21.9010558193037,-79.3292588074766,24.61165403934347,41.78924333597087,87.67100169037114,-0.30981271205364824,0.5182115846442583,-7.04426399155602
152,2.6574912662689334,-17.437164759539495,35.28573311547326,-92.54839423506357,23.677938389071997,57.36725820461653,105.25911556059057,-24.83889856797495,-16.5075231857085,4.24662958612428
153,2.6574912662689334,-17.437164759539495,35.28573311547326,-92.80806124270805,23.62297222166616,58.57109474807373,103.80436781219635,-15.75742177078061,-16.140643090639436,4.249842326560678
154,-2.0048487881082786,11.462239527917607,37.820725891562546,-90.73537389882718,24.140173266252347,53.01334271439745,105.95293836275755,-4.741874000963254,-3.5533888637495705,-5.147436952515538
155,-11.967313913061293,8.364975228282965,38.97832538854968,-89.2065349219154,24.13667522927675,55.919619536968945,101.45656018050197,-2.9383562392838822,-0.7787484432604281,-5.462310470232273
156,-11.967313913061293,8.364975228282965,38.97832538854968,-88.9732155600901,24.147472821049615,56.39176152842937,101.51394965265158,-3.2161710105146257,-0.6818193828092118,-5.5395480047204355
157,-12.619746312793854,11.019958094293916,22.493987034741274,-80.83063290516483,24.233201662714972,51.04404852407243,86.81138717722777,0.40152017188769196,0.3990329175603953,-6.150396541924755
158,5.055032223747004,17.739009265991946,38.95809162391812,-82.58649140006696,24.952920443366025,36.68397565966211,106.9235577375318,-6.134569575047628,0.20827162720400705,-14.451092391856447
159,5.055032223747004,17.739009265991946,38.95809162391812,-81.14695525104733,24.902887769639577,41.90363913430622,105.15456683789557,-4.80607626720098,0.2621905306082345,-13.956850334576224
160,-12.619746312793854,11.019958094293916,22.493987034741274,-80.72197637345728,24.177507322247628,52.282076011645316,86.43522025855509,0.13233767887100067,0.3154634062013899,-6.137579648549579
161,-12.191394364478018,-11.820970330274859,22.18835951071046,-93.20573348021986,23.892277683940204,59.63374645313769,85.76573097320936,-2.4311445758076085,-3.6570156479625946,0.25801259113654806
